movie_id,tmdb_id,imdb_id,title,original_title,adult,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
the+search+for+santa+paws+2010,48844,tt1544572,The Search for Santa Paws,The Search for Santa Paws,False,0,Adventure,http://disneydvd.disney.go.com/the-search-for-santa-paws.html,en,"In the tradition of disney's classic holiday tales comes a heartwarming movie about the power of giving and the true meaning of christmas. Discover how the legendary friendship of Santa Claus and Santa Paws began in the inspiring original film, The Search For Santa Paws. When Santa and his new best friend, Paws, discover that the boys and girls of the world have lost the spirit of the season, they take a trip to New York City. But after Santa loses his memory, it's up to Paws, a faithful orphan named Quinn, her new friend Will and a wonderful group of magical talking dogs to save St. Nick and show the world what Christmas is really all about.",3.049589,/9Km3tpCVRPzRYfEiCaJB6bKjPEA.jpg,"Walt Disney Studios Home Entertainment, Key Pix Productions, Keystone Entertainment, Santa Paws Productions",Canada,2010-10-12,0,89,English,Released,5.2,32
mister+roberts+1955,37853,tt0048380,Mister Roberts,Mister Roberts,False,0,"Comedy, Drama, Family, War",null,en,"A hilarious and heartfelt military comedy-drama co-directed by John Ford and Mervyn LeRoy, Mister Roberts stars Henry Fonda as an officer who's yearning for battle but is stuck in the backwaters of World War II on a noncommissioned Navy ship run by the bullying Capt. Morton (James Cagney). Jack Lemmon enjoys a star-making turn as the freewheeling Ensign Pulver, and William Powell stars as the ship's doctor in his last screen role.  Based on the 1946 novel with the same name, by Thomas Heggen, and the 1948 Broadway play, written by Thomas Heggen and Joshua Logan. Henry Fonda also starred in the original Broadway production. Warner Bros. didn't want Fonda to star in the film, as they thought he was too old, and had been a stage player for so long (8 years), that he no longer was box office material. However, John Ford insisted on Fonda and the company eventually agreed.",2.593458,/dCjrSQwzvCndC68Cb3r87aElSxI.jpg,Warner Bros.,United States of America,1955-07-13,0,123,English,Released,7.3,43
my+blue+heaven+1990,16384,tt0100212,My Blue Heaven,My Blue Heaven,False,0,"Action, Comedy",null,en,"FBI agent Barney Coopersmith is assigned to protect former Mafia figure turned informant Vincent Antonelli. In the witness protection program one is supposed to keep a low profile, but that is something that Antonelli has trouble doing. Coopersmith certainly has his hands full keeping Antonelli away from the Mafia hitmen who want to stop him testifying, not to mention the nightclubs...",5.451623,/4rTJLIBocmu1WjadfcZL2nsivZd.jpg,Warner Bros.,United States of America,1990-08-17,0,97,"English, Magyar",Released,6.0,72
chico++rita+2010,63498,tt1235830,Chico & Rita,Chico & Rita,False,0,"Animation, Music, Romance",http://www.chicoandrita.com,en,"Chico is a young piano player with big dreams. Rita is a beautiful singer with an extraordinary voice. Music and romantic desire unites them, but their journey - in the tradition of the Latin ballad, the bolero - brings heartache and torment.",2.099105,/1OAXB81F0iOoPVTrarQbStVarwP.jpg,"Isle of Man Film, HanWay Films, Magic Light Pictures, CinemaNX, Televisió de Catalunya TV3, Televisión Española TVE, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), Estudio Mariscal, Fernando Trueba Producciones Cinematográficas S.A., ICF Institut Català de Finances, Institut Català de les Indústries Culturals, Instituto de Crédito Oficial (ICO), Mesfilms","Spain, United Kingdom",2010-11-19,0,94,"Español, English, Français",Released,6.5,44
balls+out+the+gary+houseman+story+2009,14141,tt0787470,Balls Out: The Gary Houseman Story,Balls Out: The Gary Houseman Story,False,0,Comedy,null,en,An overenthusiastic high-school maintenance man attempts to lead an unlikely group of misfits to the Nebraska state tennis championship in Balls Out: The Gary Houseman Story? director Danny Leiner's underdog sports comedy. American Pie star Seann William Scott stars as the ambitious janitor who believes he has what it takes to coach the winning team.,3.0558,/6I3VZzPFB5Xe4rwOCwlzyTn1trq.jpg,O.N.C. Entertainment,United States of America,2009-01-13,0,87,English,Released,5.4,36
in+harms+way+1965,37921,tt0059309,In Harm's Way,In Harm's Way,False,0,"War, Drama",null,en,A naval officer reprimanded after Pearl Harbor is later promoted to rear admiral and gets a second chance to prove himself against the Japanese.,2.29139,/suHNDmqn377UyO1DhXdxG2FbD6j.jpg,"Paramount Pictures, Otto Preminger Films",United States of America,1965-04-06,0,165,"English, Français",Released,6.5,25
my+best+friend+2006,4516,tt0778784,My Best Friend,Mon Meilleur Ami,False,0,Comedy,http://www.monmeilleurami-lefilm.com/,fr,"Catherine refuses to believe that her business partner, the unlikeable François, has a best friend, so she challenges him to set up an introduction. Scrambling to find someone willing to pose as his best pal, François enlists the services of a charming taxi driver to play the part.",7.37236,/98ASqRx2rbmyhH51MBhkzQIiNgf.jpg,"Fidélité Productions, Lucky Red, Wild Bunch, TF1 Films Production",France,2006-09-12,0,90,Français,Released,6.1,59
the+night+of+the+generals+1967,42700,tt0062038,The Night of the Generals,The Night of the Generals,False,0,"Drama, Action, Thriller, Crime, Mystery, War",null,en,"The murder of a prostitute in Nazi occupied Warsaw draws Wehrmacht Major Grau into an investigation where the evidence points to one of three high ranking Generals. The trail leads Grau from Warsaw to Paris and straight into the 1944 plot to assassinate Adolf Hitler, of which two of the Generals are deeply involved. Grau's case goes unfinished and it is not until 1965 when the true killer is brought to justice.",12.061386,/bnE1QfXFmXmYAJwegw1jzygcXAu.jpg,"Columbia Pictures, Horizon Pictures (II), Filmsonor S.A.","France, United Kingdom",1967-01-29,0,148,"English, Français, Italiano, Español",Released,6.6,34
assault+on+precinct+13+2005,8978,tt0398712,Assault on Precinct 13,Assault on Precinct 13,False,30000000,Thriller,null,en,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",11.552956,/slEQz6DLEQ7YbbDfjZYMEU0qBnK.jpg,"Rogue Pictures, Why Not Productions, Liaison Films, Biscayne Pictures","United States of America, France",2005-01-19,35294470,109,"English, Srpski, Español",Released,6.0,318
the+fountain+2006,1381,tt0414993,The Fountain,The Fountain,False,35000000,"Drama, Adventure, Science Fiction, Romance",http://thefountainmovie.warnerbros.com/,en,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",11.577121,/lGIJvQ8ZQazOHVAA0E34yIy7gxv.jpg,"Regency Enterprises, Warner Bros., Muse Entertainment Enterprises, Protozoa Pictures, New Regency Pictures",United States of America,2006-09-06,15304890,96,English,Released,6.8,852
being+julia+2004,18701,tt0340012,Being Julia,Being Julia,False,0,"Comedy, Drama, Romance",null,en,"Julia Lambert is a true diva: beautiful, talented, weathly and famous.  She has it all - including a devoted husband who has mastermined her brilliant career - but after years of shining in the spotlight she begins to suffer from a severe case of boredom and longs for something new and exciting to put the twinkle back in her eye.  Julia finds exactly what she's looking for in a handsome young American fan, but it isn't long before the novelty fling adds a few more sparks than she was hoping for.  Fortuately for her, this surprise twist in the plot will trust her back into the greatest role of her life.",3.922314,/2XpshnlvVpNn727wnHBrHJmyhUB.jpg,Serendipity Point Films,,2004-09-03,0,104,English,Released,6.4,23
the+king+and+i+1956,16520,tt0049408,The King and I,The King and I,False,4550000,"Drama, Music, Romance",null,en,"Mrs. Anna Leonowens and her son Louis arrive in Bangkok, where she has contracted to teach English to the children of the royal household. She threatens to leave when the house she had been promised is not available, but falls in love with the children.",7.630723,/jyAMSLdJymJ9xObCfZFXZFGFz8m.jpg,Twentieth Century Fox Film Corporation,United States of America,1956-06-29,21300000,133,"English, Italiano, ภาษาไทย",Released,7.3,103
death+by+hanging+1968,98193,tt0063198,Death by Hanging,絞死刑,False,0,"Comedy, Crime, Drama, Foreign",null,ja,"A Korean man is sentenced to death by hanging, but he survives the execution. For the following two hours, his executioners try to work out how to handle the situation in this black farce.",1.326898,/AicJN7b5A97XwKRjNNgYXPNg3mm.jpg,"Art Theatre Guild, Sozosha",Japan,1968-02-02,0,117,日本語,Released,7.5,14
regarding+henry+1991,11364,tt0102768,Regarding Henry,Regarding Henry,False,0,Drama,null,en,"Henry is a lawyer who survives a shooting only to find he cannot remember anything. If that weren't enough, Henry also has to recover his speech and mobility, in a life he no longer fits into. Fortunately, Henry has a loving wife and daughter to help him.",6.972737,/5QPj8QjOmPouGpikqs0T5suoccK.jpg,Paramount Pictures,United States of America,1991-07-10,0,108,English,Released,6.6,152
wheels+on+meals+1984,11205,tt0087578,Wheels on Meals,快餐車,False,0,"Romance, Action, Comedy, Crime",null,cn,"Cousins Thomas and David, owners of a mobile restaurant, team up with their friend Moby, a bumbling private detective, to save the beautiful Sylvia, a pickpocket.",7.068829,/4MEjWGLJfL3woOBTNyahRtsP9Z4.jpg,"Golden Harvest Company, Lauren Films","Hong Kong, Spain",1984-08-17,0,108,"广州话 / 廣州話, English",Released,7.0,66
dave+chappelles+block+party+2005,292,tt0425598,Dave Chappelle's Block Party,Dave Chappelle's Block Party,False,3000000,"Comedy, Documentary, Music",http://www.chappellesblockparty.com/home.html,en,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.",2.092791,/hemHNgWePU3sYwI9LD7INOJWWBQ.jpg,Yari Film Group,United States of America,2005-09-12,11718595,100,"English, Deutsch",Released,6.5,29
three+rooms+of+melancholia+2004,178469,tt0424272,Three Rooms of Melancholia,Melancholian 3 Huonetta,False,0,Documentary,null,en,"A searing examination of the unrelenting Chechen conflict, observed through the prisms of a Russian military boys academy, a war-torn town and a children's refugee camp.",0.300164,/medfk16dkIbrjmZl1z0SbmkEA07.jpg,,,2004-12-28,0,106,"العربية, , Pусский",Released,6.0,2
jack++diane+2012,105531,tt0850677,Jack & Diane,Jack & Diane,False,0,"Drama, Horror, Romance",http://www.magpictures.com/jackanddiane/,en,"Jack and Diane, two teenage girls, meet in New York City and spend the night kissing ferociously. Diane's charming innocence quickly begins to open Jack's tough skinned heart. But, when Jack discovers that Diane is leaving the country in a week she tries to push her away. Diane must struggle to keep their love alive while hiding the secret that her newly awakened sexual desire is giving her werewolf-like visions.",7.27853,/9ly67vkTavGz7zRFBe9qRLj9ecZ.jpg,RCR Media Group,United States of America,2012-11-02,0,110,English,Released,4.3,26
hairspray+2007,2976,tt0427327,Hairspray,Hairspray,False,50000000,"Family, Comedy, Music, Romance",http://www.hairspraymovie.com/,en,"Pleasantly plump teenager, Tracy Turnblad and her best friend, Penny Pingleton audition to be on The Corny Collins Show – and Tracy wins. But when scheming Amber Von Tussle and her mother plot to destroy Tracy, it turns to chaos.",7.768045,/ndOpIx4BXpFCRRIxgMoGHxZxlE9.jpg,"New Line Cinema, Ingenious Film Partners, Offspring Entertainment, Zadan / Meron Productions","United Kingdom, United States of America",2007-07-13,90450008,117,English,Released,6.5,738
under+our+skin+2008,29382,tt1202579,Under Our Skin,Under Our Skin,False,0,Documentary,http://www.underourskin.com/,en,Exposes the hidden epidemic of Lyme disease and reveals how our corrupt health care system is failing to address one of the most serious illnesses of our time.,0.241689,/lU4PyTe9TAHiwnbzscKCVPRzZMF.jpg,Open Eye Pictures,United States of America,2008-07-12,0,104,English,Released,4.3,2
imax+mummies+secrets+of+the+pharohs+2007,35379,tt0922522,IMAX Mummies Secrets Of The Pharohs,IMAX Mummies Secrets Of The Pharohs,False,4000000,"Drama, Documentary",http://mummiesfilm.com/,en,"The grail is not the gold, nor the books of ancient wisdom, but the 3,000 year old DNA of the mummies, which may lead to a cure for malaria.",1.845584,/mFaBg0SAQbkBRN114i3Bjpd7EJ8.jpg,"Giant Screen Films, Gravity Pictures",United States of America,2007-05-25,0,40,English,Released,6.9,10
a+hijacking+2012,127846,tt2216240,A Hijacking,Kapringen,False,0,"Thriller, Drama",null,da,"Tensions are high after a Danish freighter is captured and held for ransom by Somali pirates, leading to weeks of high-stakes negotiations – and an escalating potential for explosive violence.",5.945296,/xm7NsV7C58dK47pyH7iuu58WopL.jpg,"Danmarks Radio (DR), Nordisk Film",Denmark,2012-02-26,0,103,"Dansk, English, 日本語, Somali, svenska",Released,6.7,101
the+36+crazy+fists+1977,46114,tt0076661,The 36 Crazy Fists,San shi liu mi xing quan,False,0,"Action, Comedy",null,zh,"When a young man's village is destroyed by a band of thugs, he seeks help from a great kung-fu master, but his real lessons come from a drunk old man, he basically learns kung fu by accident and seeks his revenge.",0.459802,/gQzxb0DEWL30iBdUakT4DnuKqH3.jpg,United Enterprise (H.K.) Corp.,Hong Kong,1977-01-01,0,90,普通话,Released,5.0,3
pandoras+promise+2013,159152,tt1992193,Pandora's Promise,Pandora's Promise,False,0,Documentary,http://robertstoneproductions.com/pandoras-promise/,en,"The atomic bomb, the specter of a global nuclear holocaust, and disasters like Fukushima have made nuclear energy synonymous with the darkest nightmares of the modern world. But what if everyone has nuclear power wrong? What if people knew that there are reactors that are self-sustaining and fully controllable and ones that require no waste disposal? What if nuclear power is the only energy source that has the ability to stop climate change?",0.720583,/lOU3kzuMaSoVzlwN8lpuzHzMgXH.jpg,,,2013-06-12,0,89,English,Released,6.9,11
